idx,text,label,source
so_25969,Insert into ... values ( SELECT ... FROM ... ),0,stackoverflow
so_code_355089,"Difference between StringBuilder and StringBuffer

```
StringBuffer
```",1,stackoverflow
so_code_134845,"Which ""href"" value should I use for JavaScript links, ""#"" or ""javascript:void(0)""?

```
function myJsFunc() {
    alert(""myJsFunc"");
}
```",1,stackoverflow
cs_se_561,Why has research on genetic algorithms slowed?,1,cs_se
ds_se_15135,"Train/Test/Validation Set Splitting in Sklearn? How could I randomly split a data matrix and the corresponding label vector into a , , , , , with scikit-learn? As far as I know, is only capable of splitting into two not into three...",0,ds_se
cs_se_22693,"Why can I look at a graph and immediately find the closest point to another point, but it takes me O(n) time through programming?",1,cs_se
so_code_805107,"How can I assign a multiline string literal to a variable?

```
text = <<""HERE""
This
Is
A
Multiline
String
HERE
```",0,stackoverflow
so_8467424,Echo newline in Bash prints literal \n,0,stackoverflow
syn_0115,How do I grep for a string recursively in a directory?,0,synthetic
so_27158573,How to delete a record by id in Flask-SQLAlchemy,0,stackoverflow
swe_se_213708,Overcoming slow problem solving due to increased knowledge of what might go wrong,0,swe_se
so_46898,How do I efficiently iterate over each entry in a Java Map?,0,stackoverflow
syn_0268,What is a WebSocket and how does it differ from HTTP?,1,synthetic
syn_0186,How does hoisting work in JavaScript?,1,synthetic
so_806000,How do I reduce the opacity of an element's background using CSS?,0,stackoverflow
syn_0099,How do I paginate results in SQL?,0,synthetic
so_215718,How can I reset or revert a file to a specific revision?,0,stackoverflow
so_3327312,How can I drop all the tables in a PostgreSQL database?,0,stackoverflow
so_6996603,How can I delete a file or folder in Python?,0,stackoverflow
cs_se_88057,Why is the unit of image size not Pixel²?,1,cs_se
so_32123477,How to revert the last migration?,0,stackoverflow
so_code_8710619,"Why don't Java's +=, -=, *=, /= compound assignment operators require casting?

```
i += j;
```",1,stackoverflow
so_442404,"Retrieve the position (X,Y) of an HTML element",0,stackoverflow
cs_se_50052,Is there a known maximum for how much a string of 0's and 1's can be compressed?,1,cs_se
swe_se_59173,"Why do ads for s/w engineers always say they ""offer a fast-paced environment""?",1,swe_se
syn_0269,How does a load balancer work?,1,synthetic
wc_en_f65c4c09,"i want to seperate this code into two files, the main app.py and other: from flask import Flask, render_template
from places import get_nearby_gas_stations, get_nearby_mechanic_shops, get_nearby_car_washes

import socket
import requests

app = Flask(__name__)

@app.route('/gas-stations')
def show_gas_stations():
 ip_address = get_ip_address()
 location = get_user_location(ip_address)
 radius = 5000 # search radius in meters
 results = get_nearby_gas_stations(location, radius)
 return render_template('results.html', results=results)

@app.route('/mechanic-shops')
def show_mechanic_shops():
 ip_address = get_ip_address()
 location = get_user_location(ip_address)
 radius = 5000 # search radius in meters
 results = get_nearby_mechanic_shops(location, radius)
 return render_template('results.html', results=results)

@app.route('/car-washes')
def show_car_washes():
 ip_address = get_ip_address()
 location = get_user_location(ip_address)
 radius = 5000 # search radius in meters
 results = get_nearby_car_washes(location, radius)
 return render_template('results.html', results=results)",0,wildchat_en
so_92082,How to add a column with a default value to an existing table in SQL Server?,0,stackoverflow
syn_en_722,What is transfer learning and when is it useful?,1,synthetic
syn_0010,How do I count occurrences of an element in a Python list?,0,synthetic
cs_se_12621,"Contrasting Peterson’s and Dekker’s algorithms? I am trying to understand the algorithms by Peterson and Dekker which are very similar and display a lot of symmetries. I tried to formulate the algorithms in informal language like follows: The difference seems to be the point where occurs and the fact that occurs in Dekker's. In Peterson's algorithm, the two processes seem to be dominant.",0,cs_se
so_code_22146094,"Why should I use a pointer rather than the object itself?

```
Object *myObject = new Object;
```",1,stackoverflow
so_31163693,How do I conditionally add attributes to React components?,0,stackoverflow
so_762011,"What is the difference between ""let"" and ""var""?",1,stackoverflow
so_19482970,Get a list from Pandas DataFrame column headers,0,stackoverflow
mbpp_359,Write a python function to check whether one root of the quadratic equation is twice of the other or not.,0,mbpp
so_53688899,What is the type of the 'children' prop?,1,stackoverflow
so_code_92396,"Why can't variables be declared in a switch statement?

```
switch (val)  
{  
case VAL:  
  // This won't work
  int newVal = 42;  
  break;
case ANOTHER_VAL:  
  ...
```",1,stackoverflow
mbpp_258,Write a function to find number of odd elements in the given list using lambda function.,0,mbpp
swe_se_100959,How do you unit test private methods? I am working on a java project. I am new to unit testing. What is the best way to unit test private methods in java classes?,0,swe_se
cs_se_11458,"Quicksort Partitioning: Hoare vs. Lomuto? There are two quicksort partition methods mentioned in Cormen: (the argument is the array, and is the range, inclusive, to perform the partition on.",1,cs_se
syn_0053,How to flatten an array in JavaScript?,0,synthetic
syn_en_629,What is k-fold cross-validation and why is it useful?,1,synthetic
mbpp_422,Write a python function to find the average of cubes of first n natural numbers.,0,mbpp
cs_se_1810,"Are there NP problems, not in P and not NP Complete?",1,cs_se
wc_en_34707d4d,"I am coding a custom Android soft keyboard and encountering a bug where, when the keyboard is downsized, the keys shrink as expected but the keyboard does not drop down to the bottom of the screen. Only when certain keys are pressed on the downsized keyboard does it drop to the bottom of the screen.

There is no bug when the keyboard grows in size. In the input method service's `onStartInputView`, I have the following:

``````
 @Override
 public void onStartInputView(final EditorInfo editorInfo, final boolean isRestarting)
 {
```

`keyboard.adjustKeyboardHeight()` applies a multiplier to the y-directional variables of each key.
`inputContainer.updateHeight()` calls `requestLayout()`on the View the holds the keyboard and its keys.

How can I fix the bug?",0,wildchat_en
cs_se_21727,Why and how is a quantum computer faster than a regular computer?,1,cs_se
ds_se_744,Cosine similarity versus dot product as distance metrics,0,ds_se
so_3437786,"Get the size of the screen, current web page and browser window",0,stackoverflow
so_8710619,"Why don't Java's +=, -=, *=, /= compound assignment operators require casting?",1,stackoverflow
syn_0017,How to read environment variables in Python?,0,synthetic
ds_se_9832,What is the Q function and what is the V function in reinforcement learning?,1,ds_se
so_5926672,Where does npm install packages?,1,stackoverflow
so_65820,Unit Testing C Code? I worked on an embedded system this summer written in straight C. It was an existing project that the company I work for had taken over.,0,stackoverflow
so_41455101,What is the meaning of the word logits in TensorFlow?,1,stackoverflow
syn_0140,How to make a sticky header in CSS?,0,synthetic
syn_0006,How do I reverse a string in Python?,0,synthetic
so_code_219585,"Including all the jars in a directory within the Java classpath

```
java -classpath lib/*.jar:. my.package.Program
```",0,stackoverflow
ds_se_32651,What is the use of torch.no_grad in pytorch?,1,ds_se
syn_0168,What is the difference between a module and a package in Python?,1,synthetic
ds_se_30344,Why not always use the ADAM optimization technique?,1,ds_se
cs_se_524,Does there exist a priority queue with $O(1)$ extracts?,1,cs_se
so_code_3207219,"How do I list all files of a directory?

```
list
```",0,stackoverflow
